Nazwa,Rok,Przychody ze sprzedaży [tys. zł],Zysk netto [tys. zł],Koszty sprzedaży [tys. zł],EBITDA [tys. zł],Wartość firmy [tys. zł],Kredyty i pożyczki [tys. zł],Aktywa razem [tys. zł],Pasywa razem [tys. zł],Dywidenda [tys. zł]
MERCOR,2010,462528.0,17822.0,58844.0,42647.0,231787.0,83433.0,521147.0,521147.0,7829.0
MERCOR,2011,386450.0,21298.0,46038.0,43194.0,231787.0,123683.0,550901.0,550901.0,0.0
MERCOR,2012,389529.0,-45767.0,53476.0,41972.0,150572.0,90699.0,447766.0,447766.0,0.0
MERCOR,2013,199928.0,13715.0,23739.0,20350.0,39834.0,1419.0,368765.0,368765.0,1309.0
MERCOR,2014,206760.0,8696.0,26028.0,18801.0,39834.0,41233.0,243544.0,243544.0,145757.0
MERCOR,2015,231725.0,6472.0,28593.0,19581.0,47371.0,36230.0,256175.0,256175.0,15973.0
MERCOR,2016,269498.0,3795.0,36596.0,18781.0,47578.0,69965.0,291531.0,291531.0,7986.0
MERCOR,2017,318467.0,11024.0,36127.0,27410.0,54523.0,68553.0,316274.0,316274.0,514.0
MERCOR,2018,370919.0,14817.0,40257.0,35138.0,55554.0,16249.0,345750.0,345750.0,594.0
MERCOR,2019,396066.0,25005.0,41892.0,49640.0,56889.0,16049.0,354449.0,354449.0,332.0
MERCOR,2020,386186.0,29521.0,37204.0,51961.0,51765.0,11018.0,346806.0,346806.0,4621.0
MERCOR,2021,496029.0,32479.0,43662.0,58377.0,51566.0,13453.0,430713.0,430713.0,10724.0
MERCOR,2022,628358.0,47218.0,51650.0,87624.0,51613.0,10252.0,447658.0,447658.0,10210.0
MERCOR,2023,587401.0,52768.0,54790.0,76313.0,47288.0,8774.0,432380.0,432380.0,23966.0
MERCOR,2024,507448.0,16558.0,58659.0,39122.0,45887.0,6856.0,404905.0,404905.0,11787.0
MERCOR,2025,494475.0,10752.0,59960.0,31611.0,46560.0,17901.0,478649.0,478649.0,11787.0
MEX-POLSKA,2008,10946.0,997.0,0.0,1428.0,,20.0,4296.0,4296.0,0.0
MEX-POLSKA,2009,16606.0,505.0,0.0,1179.0,,0.0,10354.0,10354.0,0.0
MEX-POLSKA,2010,29607.0,4318.0,0.0,7216.0,,0.0,24952.0,24952.0,0.0
MEX-POLSKA,2011,35649.0,767.0,0.0,3600.0,0.0,0.0,37981.0,37981.0,0.0
MEX-POLSKA,2012,40358.0,-9590.0,345.0,-7098.0,0.0,2911.0,25830.0,25830.0,0.0
MEX-POLSKA,2013,42551.0,646.0,84.0,3579.0,0.0,2605.0,22738.0,22738.0,0.0
MEX-POLSKA,2014,47554.0,-1964.0,40.0,1353.0,0.0,997.0,20381.0,20381.0,0.0
MEX-POLSKA,2015,52309.0,4061.0,14.0,5608.0,9090.0,2520.0,27945.0,27945.0,0.0
MEX-POLSKA,2016,58891.0,3734.0,0.0,6036.0,9398.0,2819.0,29328.0,29328.0,2530.0
MEX-POLSKA,2017,64424.0,3714.0,0.0,5945.0,9398.0,2347.0,29220.0,29220.0,2453.0
MEX-POLSKA,2018,66530.0,3187.0,0.0,6106.0,9398.0,3648.0,30530.0,30530.0,1328.0
MEX-POLSKA,2019,75304.0,1901.0,0.0,12597.0,9533.0,3892.0,68009.0,68009.0,1456.0
MEX-POLSKA,2020,41899.0,-11859.0,0.0,-2594.0,9011.0,5511.0,54770.0,54770.0,0.0
MEX-POLSKA,2021,47194.0,7329.0,0.0,15778.0,7963.0,7066.0,66001.0,66001.0,0.0
MEX-POLSKA,2022,81840.0,7240.0,0.0,17939.0,8023.0,2579.0,64516.0,64516.0,0.0
MEX-POLSKA,2023,95425.0,4383.0,0.0,14994.0,8354.0,1455.0,65556.0,65556.0,1736.0
MEX-POLSKA,2024,106922.0,3032.0,0.0,16171.0,8433.0,2171.0,80252.0,80252.0,2652.0
MEX-POLSKA,2025,114280.0,941.0,0.0,15051.0,8433.0,6020.0,84102.0,84102.0,3495.0
MFO,2010,122847.0,3955.0,0.0,6569.0,0.0,5595.0,42368.0,42368.0,0.0
MFO,2011,147255.0,4240.0,0.0,6141.0,0.0,5661.0,55384.0,55384.0,0.0
MFO,2012,167222.0,4942.0,0.0,7739.0,0.0,7307.0,73372.0,73372.0,0.0
MFO,2013,175759.0,5952.0,0.0,8361.0,0.0,1056.0,76213.0,76213.0,0.0
MFO,2014,200860.0,8380.0,0.0,12353.0,0.0,12808.0,98667.0,98667.0,0.0
MFO,2015,216695.0,10135.0,0.0,15492.0,0.0,15760.0,116925.0,116925.0,2668.0
MFO,2016,262892.0,17753.0,0.0,24712.0,0.0,15356.0,152562.0,152562.0,0.0
MFO,2017,375022.0,20715.0,0.0,30937.0,0.0,23581.0,204555.0,204555.0,3538.0
MFO,2018,428697.0,27901.0,0.0,37642.0,0.0,32552.0,258314.0,258314.0,4163.0
MFO,2019,438866.0,25410.0,0.0,37762.0,0.0,32368.0,286168.0,286168.0,5550.0
MFO,2020,428485.0,26953.0,0.0,36239.0,0.0,40333.0,311399.0,311399.0,0.0
MFO,2021,990376.0,132964.0,36374.0,172028.0,0.0,47526.0,556929.0,556929.0,6607.0
MFO,2022,922803.0,24632.0,40760.0,40698.0,0.0,38169.0,460964.0,460964.0,26430.0
MFO,2023,575900.0,-14777.0,38420.0,8674.0,0.0,47055.0,497394.0,497394.0,0.0
MFO,2024,616744.0,7186.0,40784.0,22594.0,0.0,32089.0,528807.0,528807.0,0.0
MFO,2025,644046.0,10885.0,43744.0,26791.0,0.0,27826.0,584929.0,584929.0,0.0
MGT,2004,72668.0,1656.0,4546.0,7618.0,0.0,9508.0,39735.0,39735.0,0.0
MGT,2005,77863.0,5972.0,4254.0,11387.0,0.0,9242.0,52150.0,52150.0,0.0
MGT,2006,80989.0,5639.0,4640.0,10543.0,0.0,8381.0,60588.0,60588.0,0.0
MGT,2007,86061.0,2151.0,4776.0,8120.0,0.0,8656.0,81671.0,81671.0,0.0
MGT,2008,215618.0,10615.0,10821.0,12755.0,0.0,17517.0,162869.0,162869.0,0.0
MGT,2009,194268.0,12574.0,9820.0,26918.0,0.0,14268.0,163797.0,163797.0,0.0
MGT,2010,196422.0,5515.0,9845.0,17174.0,0.0,21928.0,171737.0,171737.0,0.0
MGT,2011,239169.0,27992.0,11792.0,29446.0,0.0,19416.0,214022.0,214022.0,0.0
MGT,2012,277169.0,22883.0,14285.0,38023.0,0.0,22937.0,226246.0,226246.0,4904.0
MGT,2013,291871.0,25578.0,14941.0,38636.0,0.0,17765.0,237533.0,237533.0,0.0
MGT,2014,306335.0,29857.0,19766.0,44250.0,14529.0,10696.0,297849.0,297849.0,0.0
MGT,2015,377137.0,33490.0,21462.0,52356.0,24529.0,8794.0,538601.0,538601.0,0.0
MGT,2016,568251.0,45007.0,28891.0,79984.0,34616.0,28969.0,621799.0,621799.0,0.0
MGT,2017,617482.0,41078.0,28154.0,82747.0,31826.0,49304.0,693396.0,693396.0,34938.0
MGT,2018,702823.0,56777.0,36670.0,92532.0,31826.0,53633.0,722851.0,722851.0,63392.0
MGT,2019,675759.0,50537.0,35715.0,96293.0,31826.0,49352.0,733049.0,733049.0,30745.0
MGT,2020,566137.0,34543.0,31966.0,74359.0,31826.0,32405.0,730980.0,730980.0,642.0
MGT,2021,791022.0,71625.0,41345.0,129881.0,31826.0,67377.0,855841.0,855841.0,30751.0
MGT,2022,1050604.0,94899.0,54208.0,167826.0,31826.0,53010.0,938871.0,938871.0,32794.0
MGT,2023,937615.0,57899.0,43547.0,127340.0,31826.0,50476.0,902385.0,902385.0,56140.0
MGT,2024,777810.0,30448.0,41770.0,90188.0,31826.0,96297.0,893478.0,893478.0,45772.0
MGT,2025,750697.0,22506.0,43141.0,81064.0,31826.0,152300.0,909130.0,909130.0,36723.0
MIRACULUM,2005,81981.0,2790.0,0.0,10287.0,,,107138.0,107138.0,0.0
MIRACULUM,2006,83467.0,12306.0,18795.0,24209.0,,,138800.0,138800.0,0.0
MIRACULUM,2007,93102.0,-361.0,23819.0,6187.0,,,166143.0,166143.0,0.0
MIRACULUM,2008,83679.0,-9699.0,25473.0,-4953.0,,,156104.0,156104.0,0.0
MIRACULUM,2009,11830.0,-69776.0,11855.0,-52301.0,16004.0,26819.0,87119.0,87119.0,0.0
MIRACULUM,2010,36650.0,4636.0,6646.0,10301.0,16004.0,29249.0,80170.0,80170.0,0.0
MIRACULUM,2011,38810.0,-24900.0,11842.0,-15082.0,3871.0,9163.0,51160.0,51160.0,0.0
MIRACULUM,2012,50812.0,-14553.0,16266.0,-10769.0,2380.0,7385.0,72929.0,72929.0,0.0
MIRACULUM,2013,35654.0,-3267.0,8945.0,1666.0,2380.0,3475.0,65417.0,65417.0,0.0
MIRACULUM,2014,34772.0,-429.0,8113.0,3745.0,2380.0,356.0,66249.0,66249.0,0.0
MIRACULUM,2015,30965.0,-3035.0,11485.0,-775.0,0.0,29.0,58279.0,58279.0,0.0
MIRACULUM,2016,32180.0,-15444.0,12872.0,-8989.0,0.0,1562.0,55585.0,55585.0,0.0
MIRACULUM,2017,20207.0,-11188.0,9631.0,-7630.0,0.0,9234.0,49043.0,49043.0,0.0
MIRACULUM,2018,22238.0,-4053.0,8286.0,-4127.0,0.0,5592.0,50502.0,50502.0,0.0
MIRACULUM,2019,21760.0,-2268.0,9327.0,-4829.0,0.0,1.0,53704.0,53704.0,0.0
MIRACULUM,2020,24379.0,-4638.0,7721.0,-1945.0,0.0,196.0,53313.0,53313.0,0.0
MIRACULUM,2021,33659.0,-4107.0,9043.0,-1818.0,0.0,1672.0,57070.0,57070.0,0.0
MIRACULUM,2022,43312.0,-2459.0,10382.0,476.0,0.0,1664.0,56213.0,56213.0,0.0
MIRACULUM,2023,47063.0,-1637.0,10637.0,1539.0,0.0,19275.0,59562.0,59562.0,0.0
MIRACULUM,2024,47520.0,-3602.0,11266.0,-368.0,0.0,2570.0,59696.0,59696.0,0.0
MIRACULUM,2025,49518.0,-3369.0,10615.0,-468.0,0.0,2895.0,59537.0,59537.0,0.0
MIRBUD,2007,204883.0,9239.0,0.0,22361.0,,,134058.0,134058.0,0.0
MIRBUD,2008,235218.0,14971.0,373.0,33694.0,0.0,18047.0,222764.0,222764.0,0.0
MIRBUD,2009,214492.0,13942.0,411.0,31471.0,0.0,35232.0,281158.0,281158.0,0.0
MIRBUD,2010,301443.0,26536.0,2761.0,49643.0,0.0,59105.0,433334.0,433334.0,0.0
MIRBUD,2011,548468.0,25192.0,5586.0,53450.0,4509.0,84260.0,610878.0,610878.0,0.0
MIRBUD,2012,589808.0,8608.0,3966.0,28745.0,4509.0,89283.0,682697.0,682697.0,7500.0
MIRBUD,2013,937301.0,16601.0,3274.0,38567.0,4509.0,110444.0,860480.0,860480.0,0.0
MIRBUD,2014,971603.0,17583.0,3397.0,41910.0,4509.0,76494.0,789353.0,789353.0,0.0
MIRBUD,2015,760815.0,14635.0,3695.0,43107.0,13026.0,39507.0,950995.0,950995.0,0.0
MIRBUD,2016,773993.0,21480.0,,51162.0,13026.0,58747.0,955665.0,955665.0,0.0
MIRBUD,2017,859856.0,25103.0,0.0,58346.0,13026.0,59070.0,1004053.0,1004053.0,0.0
MIRBUD,2018,1143128.0,27036.0,0.0,62413.0,13026.0,58621.0,1079558.0,1079558.0,0.0
MIRBUD,2019,949104.0,28124.0,0.0,63900.0,13026.0,90445.0,1146431.0,1146431.0,0.0
MIRBUD,2020,1242903.0,58193.0,0.0,98406.0,0.0,65658.0,1539129.0,1539129.0,1835.0
MIRBUD,2021,2505568.0,128010.0,0.0,187903.0,0.0,76555.0,2040605.0,2040605.0,7340.0
MIRBUD,2022,3319329.0,119195.0,0.0,194439.0,0.0,29928.0,2248046.0,2248046.0,18349.0
MIRBUD,2023,3322440.0,135414.0,0.0,242605.0,0.0,64435.0,2283801.0,2283801.0,25853.0
MIRBUD,2024,3252143.0,121372.0,0.0,204438.0,0.0,73556.0,2413580.0,2413580.0,19266.0
MIRBUD,2025,3006658.0,103175.0,0.0,179755.0,0.0,77228.0,2595223.0,2595223.0,19266.0
MLK,2009,821673.0,33548.0,76770.0,122700.0,,127297.0,756106.0,756106.0,0.0
MLK,2010,1023718.0,87103.0,80869.0,176198.0,0.0,173319.0,1061099.0,1061099.0,0.0
MLK,2011,1235635.0,65355.0,95257.0,136329.0,0.0,301018.0,1447288.0,1447288.0,0.0
MLK,2012,1173367.0,55440.0,107021.0,145364.0,0.0,206560.0,1326380.0,1326380.0,0.0
MLK,2013,1419495.0,48356.0,119618.0,137550.0,0.0,328807.0,1395479.0,1395479.0,0.0
MLK,2014,1230633.0,-308654.0,99793.0,40087.0,0.0,410839.0,1022317.0,1022317.0,0.0
MLK,2015,815851.0,-312351.0,67327.0,-64217.0,7223.0,440682.0,794983.0,794983.0,0.0
MLK,2016,649257.0,-172120.0,57861.0,21164.0,6893.0,386184.0,716175.0,716175.0,0.0
MLK,2017,585640.0,-30639.0,48266.0,45667.0,6148.0,316154.0,669075.0,669075.0,0.0
MLK,2018,570159.0,-86366.0,49325.0,529.0,5590.0,358728.0,653209.0,653209.0,0.0
MLK,2019,535553.0,-49309.0,43824.0,-54849.0,6601.0,328790.0,757195.0,757195.0,0.0
